Annotation Id, Left Context, Derge, Chone, Narthang, Peking, Right Context, Decision, Method
86f71d7c817a4ffa8a689bcdcbf0afdf,ན་གྱི་རྫས། །ལྷ་མོའི་,པདྨའི་,པདྨའི་,པདྨ་,པདྨའི་,འདབ་མའི་ཁོངས་སུ་རོ་མ,པདྨ་,SANSKRIT/
